NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,datetime,feed_window
10.3424,5.489,0.0571368,27.95144,8.0028,19.584,2022-03-11 09:20:00,1
25.3952,5.5888,0.0130312,28.083,7.2124,18.87,2022-03-11 10:00:00,2
0.3072,5.2894,0.02506,28.35624,7.6076,30.396,2022-03-11 10:20:00,1
15.1552,5.2894,0.0110264,28.51816,7.6076,33.762,2022-03-11 11:20:00,1
30.208,5.3892,0.07518,28.842,9.386,35.904,2022-03-11 11:40:00,1
2.2528,5.489,0.0110264,28.88248,9.7812,19.584,2022-03-11 12:00:00,1
24.8832,5.3892,0.0831992,29.15572,7.8052,24.174,2022-03-11 12:20:00,1
20.0704,5.1896,0.0270648,30.18796,8.6944,13.566,2022-03-11 13:20:00,1
15.7696,5.7884,0.0661584,30.01592,7.0148,10.506,2022-03-11 14:20:00,2
22.016,5.988,0.0481152,29.99568,7.7064,40.392,2022-03-11 14:40:00,1
26.4192,5.8882,0.0210504,29.9046,8.9908,12.852,2022-03-11 15:00:00,1
29.184,5.1896,0.105252,29.88436,7.41,23.052,2022-03-11 15:20:00,1
20.992,5.0898,0.0220528,29.63136,9.6824,21.114,2022-03-11 15:40:00,1
24.6784,5.1896,0.0912184,29.56052,6.1256,35.19,2022-03-11 16:20:00,2
10.8544,5.1896,0.0170408,29.2974,8.892,20.808,2022-03-11 16:40:00,1
27.3408,5.6886,0.110264,28.8926,8.1016,26.826,2022-03-11 17:00:00,1
7.2704,5.7884,0.010024,28.86224,9.2872,11.424,2022-03-11 17:20:00,1
17.408,4.99,0.105252,28.70032,7.0148,20.094,2022-03-11 18:20:00,2
26.5216,5.6886,0.1012424,28.36636,9.1884,12.75,2022-03-11 19:00:00,1
25.8048,5.6886,0.1142736,28.30564,7.5088,20.706,2022-03-11 19:20:00,1
0.512,5.6886,0.0190456,28.27528,7.1136,31.416,2022-03-11 19:40:00,2
15.7696,5.988,0.0320768,27.91096,7.7064,29.58,2022-03-11 20:00:00,1
1.6384,5.5888,0.0671608,27.79964,7.0148,27.642,2022-03-11 20:40:00,2
17.408,5.6886,0.040096,27.7288,7.0148,20.502,2022-03-11 21:00:00,2
16.0768,4.99,0.05012,27.45556,8.398,20.808,2022-03-11 21:40:00,1
20.2752,5.2894,0.040096,27.31388,6.7184,28.866,2022-03-11 22:00:00,2
13.4144,5.1896,0.0521248,27.25316,6.6196,24.276,2022-03-11 22:40:00,2
14.1312,5.489,0.1022448,25.98816,9.4848,24.072,2022-03-11 23:40:00,1
15.2576,5.489,0.0972328,26.22092,6.1256,34.17,2022-03-12 00:00:00,2
20.0704,5.988,0.110264,26.08936,8.9908,38.352,2022-03-12 00:20:00,1
16.896,5.489,0.05012,26.06912,8.0028,12.036,2022-03-12 00:40:00,1
22.1184,4.99,0.0390936,25.47204,8.2992,30.702,2022-03-12 01:40:00,1
8.8064,5.2894,0.0410984,25.41132,8.892,20.502,2022-03-12 02:00:00,1
25.088,5.2894,0.0511224,25.4012,7.3112,39.474,2022-03-12 02:20:00,1
19.6608,5.5888,0.080192,25.05712,7.6076,27.03,2022-03-12 03:00:00,1
28.2624,5.5888,0.0160384,24.8446,6.422,33.66,2022-03-12 03:20:00,2
4.9152,4.99,0.0421008,24.70292,6.1256,15.708,2022-03-12 03:40:00,2
17.6128,5.988,0.040096,24.48028,9.5836,31.314,2022-03-12 04:00:00,1
21.4016,5.489,0.1092616,24.48028,9.6824,12.75,2022-03-12 04:20:00,1
10.4448,5.8882,0.0421008,24.41956,6.6196,27.132,2022-03-12 04:40:00,2
30.1056,5.0898,0.090216,24.34872,8.5956,25.092,2022-03-12 05:00:00,1
28.0576,5.3892,0.0912184,24.66244,8.2992,11.424,2022-03-12 05:40:00,1
28.16,5.988,0.0932232,24.67256,7.7064,11.016,2022-03-12 06:00:00,1
28.8768,5.5888,0.0521248,25.03688,9.0896,38.454,2022-03-12 06:20:00,1
0.2048,5.8882,0.060144,25.4012,7.0148,19.074,2022-03-12 07:00:00,2
11.776,5.6886,0.0380912,27.071,9.7812,35.394,2022-03-12 07:20:00,1
26.5216,4.99,0.0831992,27.21268,6.0268,23.766,2022-03-12 08:20:00,2
4.8128,5.6886,0.0932232,27.50616,5.928,26.52,2022-03-12 09:00:00,2
29.2864,5.0898,0.060144,27.58712,6.422,20.91,2022-03-12 09:20:00,2
7.168,5.988,0.1072568,27.6276,7.5088,37.434,2022-03-12 09:40:00,1
1.536,5.7884,0.045108,28.35624,8.5956,31.008,2022-03-12 10:20:00,1
11.8784,4.99,0.110264,28.36636,7.2124,37.026,2022-03-12 10:40:00,2
6.8608,5.1896,0.095228,28.57888,9.4848,13.26,2022-03-12 11:00:00,1
26.5216,5.988,0.0641536,28.78128,6.422,26.724,2022-03-12 11:20:00,2
26.8288,5.6886,0.0781872,29.02416,7.2124,11.934,2022-03-12 11:40:00,2
7.168,5.988,0.0781872,29.79328,9.386,24.276,2022-03-12 12:40:00,1
5.12,5.7884,0.0280672,29.9046,8.398,39.066,2022-03-12 13:00:00,1
20.8896,5.7884,0.090216,29.91472,7.2124,18.972,2022-03-12 13:20:00,2
29.184,5.0898,0.0581392,29.81352,8.4968,27.948,2022-03-12 13:40:00,1
26.112,5.5888,0.090216,29.4998,8.4968,23.664,2022-03-12 14:20:00,1
10.0352,5.3892,0.110264,29.38848,6.5208,24.072,2022-03-12 14:40:00,2
30.5152,5.1896,0.0531272,29.18608,8.398,22.542,2022-03-12 15:40:00,1
16.2816,4.99,0.0661584,29.0444,8.2992,23.562,2022-03-12 16:00:00,1
3.8912,5.1896,0.095228,28.55864,6.6196,25.5,2022-03-12 16:40:00,2
19.456,5.3892,0.0110264,28.55864,6.5208,26.01,2022-03-12 17:00:00,2
17.5104,4.99,0.1082592,28.34612,9.88,37.536,2022-03-12 17:20:00,1
11.776,4.99,0.0390936,28.10324,8.9908,19.89,2022-03-12 17:40:00,1
5.9392,5.6886,0.110264,28.09312,7.6076,29.274,2022-03-12 18:00:00,1
17.1008,5.489,0.0571368,27.96156,8.0028,39.984,2022-03-12 18:20:00,1
7.168,5.6886,0.0110264,27.90084,9.4848,15.912,2022-03-12 18:40:00,1
14.1312,5.489,0.0230552,27.81988,9.1884,18.972,2022-03-12 19:00:00,1
6.5536,4.99,0.0320768,27.56688,7.6076,31.926,2022-03-12 19:20:00,1
11.8784,5.988,0.0410984,27.2228,5.928,40.698,2022-03-12 20:00:00,2
24.3712,5.7884,0.105252,26.92932,6.7184,31.926,2022-03-12 20:20:00,2
23.7568,5.988,0.07518,26.6156,6.916,12.852,2022-03-12 21:20:00,2
16.896,5.0898,0.090216,26.55488,5.928,21.318,2022-03-12 21:40:00,2
26.3168,5.1896,0.0280672,26.50428,9.2872,40.8,2022-03-12 22:00:00,1
8.3968,5.988,0.1042496,26.40308,8.7932,17.034,2022-03-12 22:20:00,1
6.656,5.1896,0.105252,26.3626,7.904,17.646,2022-03-12 22:40:00,1
22.2208,5.988,0.0180432,26.12984,8.892,12.444,2022-03-12 23:00:00,1
5.2224,5.2894,0.0942256,26.27152,8.2004,40.902,2022-03-12 23:40:00,1
10.0352,5.1896,0.0290696,26.45368,6.2244,20.91,2022-03-13 00:00:00,2
24.064,5.5888,0.0330792,26.32212,9.7812,39.474,2022-03-13 00:20:00,1
25.088,5.3892,0.0521248,26.2108,8.0028,34.782,2022-03-13 00:40:00,1
11.0592,5.489,0.0260624,25.9578,8.892,22.95,2022-03-13 01:20:00,1
4.3008,5.489,0.1072568,25.89708,9.0896,39.372,2022-03-13 01:40:00,1
20.6848,5.1896,0.1142736,25.43156,9.386,31.416,2022-03-13 02:00:00,1
22.7328,5.5888,0.0491176,25.22916,7.6076,21.114,2022-03-13 02:40:00,1
15.4624,5.8882,0.0190456,24.80412,8.7932,25.602,2022-03-13 03:40:00,1
11.4688,5.2894,0.0190456,24.541,8.2004,36.924,2022-03-13 04:20:00,1
1.3312,5.2894,0.0180432,24.541,8.2004,40.494,2022-03-13 04:40:00,1
4.608,5.7884,0.085204,24.30824,6.8172,26.928,2022-03-13 05:00:00,2
3.584,5.1896,0.0320768,25.06724,6.5208,18.666,2022-03-13 05:20:00,2
14.4384,5.6886,0.080192,25.06724,8.2004,14.586,2022-03-13 05:40:00,1
1.2288,4.99,0.0280672,25.46192,7.8052,39.678,2022-03-13 06:00:00,1
14.4384,5.1896,0.0340816,25.67444,6.8172,13.668,2022-03-13 06:40:00,2
19.7632,5.8882,0.1132712,25.86672,8.7932,38.658,2022-03-13 07:00:00,1
13.312,5.988,0.0471128,25.56312,6.6196,29.172,2022-03-13 07:20:00,2
3.4816,5.3892,0.0240576,25.79588,6.422,15.504,2022-03-13 07:40:00,2
4.9152,5.489,0.07518,26.74716,8.5956,25.704,2022-03-13 08:00:00,1
5.9392,5.1896,0.070168,26.75728,9.4848,17.952,2022-03-13 08:20:00,1
16.4864,5.3892,0.065156,26.99004,9.0896,20.094,2022-03-13 08:40:00,1
16.896,5.2894,0.0681632,27.53652,9.7812,39.984,2022-03-13 09:00:00,1
22.7328,5.489,0.0290696,28.2348,7.41,17.136,2022-03-13 10:00:00,1
18.432,5.988,0.0280672,28.31576,8.2004,25.296,2022-03-13 10:20:00,1
26.624,5.1896,0.105252,28.32588,7.1136,37.026,2022-03-13 10:40:00,2
26.8288,5.5888,0.0691656,28.3866,8.0028,34.68,2022-03-13 11:00:00,1
19.456,5.988,0.0380912,28.5384,9.6824,39.372,2022-03-13 11:20:00,1
11.9808,5.8882,0.0781872,28.60924,7.1136,40.698,2022-03-13 11:40:00,2
6.4512,5.8882,0.0491176,28.68008,5.928,39.678,2022-03-13 12:00:00,2
6.0416,5.8882,0.0912184,28.6902,9.0896,12.24,2022-03-13 12:20:00,1
22.4256,4.99,0.0761824,29.71232,8.4968,22.236,2022-03-13 13:20:00,1
8.8064,5.489,0.0862064,30.22844,9.2872,12.852,2022-03-13 13:40:00,1
9.6256,5.2894,0.0120288,30.07664,7.5088,33.252,2022-03-13 14:20:00,1
8.6016,5.6886,0.0461104,29.88436,8.892,32.334,2022-03-13 14:40:00,1
30.4128,5.5888,0.0731752,29.86412,6.0268,33.456,2022-03-13 15:00:00,2
1.4336,5.1896,0.065156,29.76292,8.1016,32.742,2022-03-13 15:40:00,1
16.6912,5.7884,0.0360864,29.64148,6.916,29.07,2022-03-13 16:20:00,2
9.6256,5.3892,0.0561344,29.4492,9.88,21.42,2022-03-13 16:40:00,1
20.7872,5.3892,0.055132,28.9938,8.6944,16.116,2022-03-13 17:00:00,1
6.4512,5.1896,0.0771848,28.51816,9.2872,22.032,2022-03-13 17:40:00,1
24.576,5.0898,0.115276,28.37648,6.422,21.216,2022-03-13 18:00:00,2
14.0288,5.8882,0.0521248,27.84012,6.422,39.168,2022-03-13 18:40:00,2
25.088,5.5888,0.0761824,27.84012,8.5956,28.764,2022-03-13 19:00:00,1
7.2704,5.489,0.0791896,27.70856,9.6824,15.096,2022-03-13 19:20:00,1
15.6672,4.99,0.0892136,27.58712,8.7932,18.462,2022-03-13 19:40:00,1
2.7648,5.988,0.0190456,27.4758,7.2124,32.028,2022-03-13 20:00:00,2
17.8176,5.1896,0.0370888,27.38472,5.928,25.704,2022-03-13 20:20:00,2
22.1184,5.3892,0.0330792,27.25316,6.8172,34.884,2022-03-13 20:40:00,2
10.8544,5.0898,0.045108,26.85848,8.2004,31.926,2022-03-13 22:00:00,1
26.2144,5.8882,0.060144,26.7168,9.7812,13.668,2022-03-13 22:40:00,1
15.7696,5.6886,0.0531272,26.59536,6.1256,35.904,2022-03-13 23:00:00,2
1.2288,5.8882,0.0641536,26.5144,6.422,10.914,2022-03-13 23:40:00,2
7.2704,5.489,0.1182832,25.92744,7.904,35.19,2022-03-14 00:00:00,1
18.944,5.5888,0.090216,25.92744,7.0148,31.824,2022-03-14 00:20:00,2
11.776,4.99,0.1062544,25.8566,8.1016,38.76,2022-03-14 00:40:00,1
7.8848,5.0898,0.0791896,25.6036,7.8052,18.36,2022-03-14 01:00:00,1
22.4256,5.2894,0.0922208,25.51252,6.8172,31.11,2022-03-14 01:20:00,2
39.7312,5.988,0.0140336,25.5024,7.8052,13.974,2022-03-14 01:40:00,1
40.2432,5.1896,0.0310744,25.4518,6.916,20.298,2022-03-14 02:00:00,2
27.8528,4.99,0.0230552,25.12796,7.6076,34.17,2022-03-14 02:20:00,1
29.5936,5.5888,0.0190456,24.8446,6.6196,23.664,2022-03-14 02:40:00,2
32.6656,5.489,0.045108,24.81424,7.904,29.07,2022-03-14 03:00:00,1
8.8064,5.2894,0.0591416,24.55112,6.5208,35.088,2022-03-14 04:00:00,2
39.0144,5.5888,0.0781872,24.4904,6.6196,29.682,2022-03-14 04:20:00,2
6.3488,5.489,0.0982352,24.72316,8.2992,39.576,2022-03-14 05:00:00,1
34.9184,5.1896,0.120288,24.87496,8.2992,15.3,2022-03-14 05:20:00,1
36.7616,5.2894,0.0431032,24.8952,6.8172,39.882,2022-03-14 05:40:00,2
30.208,5.8882,0.080192,25.41132,7.1136,29.376,2022-03-14 06:00:00,2
14.9504,5.1896,0.0390936,25.46192,8.398,32.64,2022-03-14 06:20:00,1
23.3472,5.6886,0.0671608,25.62384,7.0148,23.562,2022-03-14 06:40:00,2
6.3488,5.6886,0.0962304,26.07924,5.928,18.564,2022-03-14 07:20:00,2
15.9744,5.6886,0.1092616,26.72692,6.7184,40.902,2022-03-14 08:00:00,2
5.12,5.988,0.0811944,26.818,8.7932,29.784,2022-03-14 08:20:00,1
4.1984,5.5888,0.1082592,27.15196,7.2124,27.642,2022-03-14 08:40:00,2
7.4752,5.489,0.1082592,27.33412,7.2124,27.234,2022-03-14 09:00:00,2
16.384,4.99,0.0130312,27.35436,9.386,18.666,2022-03-14 09:20:00,1
3.7888,5.5888,0.030072,27.58712,7.41,27.54,2022-03-14 09:40:00,1
27.8528,5.2894,0.120288,27.8806,7.41,35.394,2022-03-14 10:00:00,1
4.8128,5.0898,0.0671608,28.30564,7.904,21.93,2022-03-14 10:40:00,1
10.9568,5.7884,0.0190456,28.93308,7.1136,23.256,2022-03-14 11:20:00,2
4.5056,5.6886,0.0721728,29.21644,9.4848,16.422,2022-03-14 12:00:00,1
28.7744,5.0898,0.1112664,29.48968,6.422,17.748,2022-03-14 12:20:00,2
27.648,4.99,0.0471128,29.52004,6.8172,22.338,2022-03-14 12:40:00,2
8.704,5.7884,0.0330792,29.94508,8.4968,17.748,2022-03-14 13:00:00,1
8.8064,5.5888,0.0581392,30.09688,8.4968,20.094,2022-03-14 13:20:00,1
20.992,5.7884,0.080192,30.22844,5.928,40.698,2022-03-14 14:00:00,2
22.2208,5.6886,0.1182832,30.17784,6.0268,14.178,2022-03-14 14:20:00,2
14.848,5.1896,0.0581392,30.14748,7.41,14.28,2022-03-14 14:40:00,1
22.3232,5.1896,0.0541296,29.7528,6.3232,18.666,2022-03-14 15:20:00,2
5.9392,5.2894,0.015036,29.57064,6.6196,13.362,2022-03-14 16:00:00,2
16.6912,5.489,0.0912184,29.5504,9.6824,39.984,2022-03-14 16:20:00,1
16.0768,5.8882,0.0360864,29.22656,7.7064,34.68,2022-03-14 16:40:00,1
25.9072,5.2894,0.0360864,29.095,6.2244,15.606,2022-03-14 17:00:00,2
16.7936,5.1896,0.0140336,28.90272,6.1256,15.504,2022-03-14 17:40:00,2
21.7088,5.0898,0.0330792,28.8926,7.5088,23.97,2022-03-14 18:00:00,1
13.7216,5.489,0.0982352,28.8926,9.4848,15.198,2022-03-14 18:20:00,1
5.9392,5.5888,0.0872088,28.78128,6.422,30.294,2022-03-14 18:40:00,2
8.9088,5.7884,0.0882112,28.64972,7.0148,25.194,2022-03-14 19:00:00,2
22.7328,5.0898,0.0170408,28.07288,6.422,21.318,2022-03-14 19:40:00,2
4.096,5.2894,0.0771848,28.0324,7.0148,24.684,2022-03-14 20:00:00,2
0.8192,5.7884,0.060144,28.02228,6.5208,34.068,2022-03-14 20:20:00,2
8.704,5.8882,0.1042496,27.63772,8.9908,30.906,2022-03-14 20:40:00,1
11.776,5.1896,0.0892136,26.99004,9.2872,31.416,2022-03-14 21:40:00,1
3.7888,4.99,0.0912184,26.89896,8.7932,22.644,2022-03-14 22:00:00,1
10.0352,5.3892,0.1032472,26.8686,7.2124,30.804,2022-03-14 22:20:00,2
29.2864,5.0898,0.0711704,26.80788,8.5956,33.252,2022-03-14 22:40:00,1
17.1008,4.99,0.0240576,26.7674,6.916,31.926,2022-03-14 23:00:00,2
31.6416,5.1896,0.0330792,26.04888,6.422,11.73,2022-03-14 23:40:00,2
3.2768,5.5888,0.0972328,26.35248,7.41,23.562,2022-03-15 00:00:00,1
13.312,5.5888,0.0170408,26.22092,7.1136,13.362,2022-03-15 01:00:00,2
15.4624,5.489,0.0110264,25.89708,6.422,21.726,2022-03-15 01:20:00,2
8.6016,5.7884,0.0511224,25.87684,6.916,34.17,2022-03-15 01:40:00,2
8.8064,5.2894,0.0471128,25.86672,8.2992,36.72,2022-03-15 02:00:00,1
15.7696,5.988,0.045108,25.69468,7.904,14.79,2022-03-15 02:40:00,1
15.0528,5.3892,0.0521248,25.18868,7.6076,23.97,2022-03-15 03:40:00,1
21.504,5.7884,0.110264,24.56124,6.8172,23.052,2022-03-15 04:40:00,2
33.3824,5.988,0.0882112,24.30824,6.5208,22.95,2022-03-15 05:00:00,2
30.72,5.1896,0.0310744,24.36896,6.6196,20.808,2022-03-15 05:20:00,2
38.6048,5.1896,0.0721728,24.57136,6.5208,12.954,2022-03-15 05:40:00,2
33.1776,5.988,0.1182832,24.65232,7.3112,20.808,2022-03-15 06:00:00,1
14.2336,5.7884,0.0270648,24.67256,6.5208,31.824,2022-03-15 06:20:00,2
4.4032,5.6886,0.0531272,24.72316,6.8172,22.236,2022-03-15 06:40:00,2
1.3312,5.1896,0.0220528,25.99828,6.8172,30.702,2022-03-15 07:20:00,2
19.8656,4.99,0.110264,26.12984,6.7184,29.682,2022-03-15 07:40:00,2
9.5232,5.988,0.0992376,26.62572,7.904,29.886,2022-03-15 08:00:00,1
1.8432,5.2894,0.0681632,26.72692,7.5088,39.474,2022-03-15 08:20:00,1
22.9376,5.5888,0.070168,27.11148,8.398,35.802,2022-03-15 08:40:00,1
31.9488,5.1896,0.0821968,27.50616,7.7064,11.934,2022-03-15 09:00:00,1
12.288,5.2894,0.1122688,27.63772,6.6196,37.128,2022-03-15 09:20:00,2
30.3104,5.489,0.0691656,28.09312,7.7064,28.356,2022-03-15 10:00:00,1
32.768,5.489,0.0230552,28.1336,8.1016,20.808,2022-03-15 10:20:00,1
12.6976,5.0898,0.0631512,28.3866,8.398,12.75,2022-03-15 10:40:00,1
40.0384,4.99,0.0681632,29.06464,8.398,39.066,2022-03-15 11:40:00,1
34.9184,5.5888,0.0721728,29.1962,7.41,29.886,2022-03-15 12:00:00,1
26.0096,5.1896,0.0982352,30.33976,6.422,13.26,2022-03-15 13:20:00,2
37.9904,5.0898,0.0190456,30.3094,7.1136,36.822,2022-03-15 13:40:00,2
33.0752,5.489,0.0330792,30.29928,7.41,27.642,2022-03-15 14:00:00,1
11.4688,5.6886,0.0821968,29.71232,8.398,23.256,2022-03-15 14:20:00,1
22.528,5.5888,0.0230552,29.68196,7.2124,26.418,2022-03-15 14:40:00,2
24.3712,5.8882,0.1172808,29.38848,7.904,35.19,2022-03-15 15:40:00,1
7.5776,5.1896,0.110264,29.13548,6.5208,37.638,2022-03-15 16:20:00,2
2.6624,5.2894,0.0431032,29.0444,8.2004,25.398,2022-03-15 16:40:00,1
4.7104,5.2894,0.0330792,29.0444,6.916,11.934,2022-03-15 17:00:00,2
7.68,5.5888,0.110264,28.93308,6.422,18.666,2022-03-15 17:40:00,2
36.7616,5.8882,0.0681632,28.80152,8.2004,33.456,2022-03-15 18:20:00,1
31.4368,5.8882,0.1092616,28.62948,8.2004,41.004,2022-03-15 18:40:00,1
36.0448,5.3892,0.045108,27.91096,6.8172,29.784,2022-03-15 19:40:00,2
11.1616,5.8882,0.0410984,27.83,6.6196,37.944,2022-03-15 20:00:00,2
17.5104,5.3892,0.0330792,27.68832,8.398,16.32,2022-03-15 20:20:00,1
34.9184,5.988,0.0220528,27.61748,7.8052,30.09,2022-03-15 20:40:00,1
30.5152,5.8882,0.0721728,27.59724,8.2004,14.484,2022-03-15 21:20:00,1
28.16,5.0898,0.0260624,27.28352,7.1136,11.832,2022-03-15 21:40:00,2
24.3712,5.6886,0.1182832,27.11148,7.5088,39.066,2022-03-15 22:00:00,1
25.4976,5.988,0.1072568,26.68644,8.1016,38.964,2022-03-15 22:20:00,1
37.0688,5.489,0.0310744,26.44356,7.2124,23.46,2022-03-15 22:40:00,2
31.5392,5.6886,0.0360864,26.42332,6.5208,33.354,2022-03-15 23:00:00,2
8.2944,5.3892,0.05012,26.22092,8.2992,25.704,2022-03-15 23:20:00,1
20.992,5.8882,0.0170408,26.3626,8.2004,29.172,2022-03-15 23:40:00,1
39.424,5.2894,0.0380912,26.83824,8.398,35.802,2022-03-16 00:00:00,1
10.4448,5.5888,0.1022448,26.23104,7.41,27.846,2022-03-16 01:00:00,1
9.216,5.3892,0.1042496,26.01852,6.422,12.546,2022-03-16 01:20:00,2
11.8784,5.3892,0.090216,25.9578,8.2992,39.984,2022-03-16 01:40:00,1
24.9856,5.0898,0.0431032,25.94768,7.1136,24.99,2022-03-16 02:00:00,2
2.8672,5.988,0.105252,25.82624,8.2992,18.87,2022-03-16 02:20:00,1
38.5024,5.1896,0.0521248,25.63396,8.0028,19.788,2022-03-16 02:40:00,1
11.4688,5.2894,0.1092616,25.33036,7.6076,38.352,2022-03-16 03:00:00,1
10.5472,5.988,0.0661584,25.18868,7.7064,11.424,2022-03-16 03:20:00,1
28.672,5.6886,0.0180432,24.66244,7.6076,39.882,2022-03-16 04:00:00,1
25.088,5.1896,0.0531272,24.63208,6.6196,33.66,2022-03-16 04:20:00,2
27.8528,5.2894,0.0441056,24.7434,7.6076,34.578,2022-03-16 05:20:00,1
15.0528,5.6886,0.1132712,25.10772,7.7064,36.924,2022-03-16 06:00:00,1
35.84,5.6886,0.0320768,25.6542,8.2004,33.354,2022-03-16 07:00:00,1
19.6608,5.489,0.02506,24.9964,8.398,16.728,2022-03-16 07:40:00,1
18.1248,5.489,0.0882112,25.9578,6.8172,38.148,2022-03-16 08:20:00,2
36.2496,5.8882,0.0170408,25.96792,7.5088,15.81,2022-03-16 08:40:00,1
5.9392,5.0898,0.07518,26.2614,6.422,36.822,2022-03-16 09:00:00,2
7.4752,5.1896,0.040096,27.03052,6.5208,25.806,2022-03-16 09:40:00,2
34.7136,5.7884,0.0491176,27.38472,7.41,28.662,2022-03-16 10:00:00,1
15.6672,5.7884,0.0461104,27.96156,7.6076,13.668,2022-03-16 11:40:00,1
23.9616,5.489,0.0240576,30.31952,7.3112,34.374,2022-03-16 13:40:00,1
8.3968,5.8882,0.0340816,30.26892,8.1016,13.974,2022-03-16 14:20:00,1
16.5888,4.99,0.1142736,30.03616,7.5088,40.494,2022-03-16 15:00:00,1
0.2048,5.2894,0.0912184,30.01592,7.8052,20.91,2022-03-16 15:20:00,1
16.9984,4.99,0.0661584,29.94508,8.398,32.13,2022-03-16 15:40:00,1
20.48,5.489,0.1192856,29.86412,7.0148,21.318,2022-03-16 16:00:00,2
10.5472,5.0898,0.0982352,29.03428,7.1136,16.83,2022-03-16 17:00:00,2
19.7632,5.489,0.0270648,28.72056,7.904,22.644,2022-03-16 17:40:00,1
7.0656,4.99,0.0120288,28.27528,8.2992,28.356,2022-03-16 18:00:00,1
24.9856,5.0898,0.0541296,28.20444,7.1136,10.71,2022-03-16 18:20:00,2
38.912,5.988,0.0571368,28.17408,6.5208,26.724,2022-03-16 18:40:00,2
40.448,5.3892,0.1182832,28.16396,6.7184,10.914,2022-03-16 19:00:00,2
6.9632,5.0898,0.0831992,28.12348,6.916,37.026,2022-03-16 19:20:00,2
12.288,5.7884,0.0541296,28.10324,6.6196,24.276,2022-03-16 19:40:00,2
19.2512,5.2894,0.055132,27.94132,7.41,20.808,2022-03-16 20:20:00,1
15.872,5.0898,0.0741776,27.7794,8.1016,27.54,2022-03-16 20:40:00,1
17.8176,5.7884,0.05012,27.40496,7.7064,28.05,2022-03-16 21:20:00,1
24.6784,5.988,0.0721728,27.11148,6.916,14.076,2022-03-16 21:40:00,2
6.7584,5.6886,0.0160384,27.04064,7.904,20.502,2022-03-16 22:00:00,1
31.744,5.7884,0.0310744,26.90908,8.2004,23.052,2022-03-16 23:40:00,1
7.168,5.3892,0.085204,25.98816,7.0148,16.116,2022-03-17 00:00:00,2
28.4672,5.1896,0.0781872,25.20892,7.41,20.502,2022-03-17 01:00:00,1
32.1536,5.2894,0.0441056,25.20892,6.422,20.298,2022-03-17 01:20:00,2
35.1232,5.0898,0.0591416,25.16844,8.0028,20.706,2022-03-17 01:40:00,1
18.3296,5.6886,0.060144,25.07736,6.8172,32.334,2022-03-17 02:00:00,2
34.816,5.988,0.0811944,25.02676,7.3112,22.44,2022-03-17 02:20:00,1
29.9008,5.5888,0.0761824,24.97616,8.2992,12.546,2022-03-17 02:40:00,1
17.2032,5.7884,0.0731752,24.9458,7.1136,31.314,2022-03-17 03:00:00,2
10.3424,5.1896,0.015036,24.5916,7.41,15.912,2022-03-17 04:00:00,1
0.6144,5.988,0.0491176,24.47016,8.2004,36.312,2022-03-17 04:40:00,1
29.7984,5.489,0.040096,24.78388,8.398,24.684,2022-03-17 05:00:00,1
28.2624,5.489,0.1142736,24.8952,6.422,13.464,2022-03-17 05:20:00,2
2.2528,5.5888,0.0180432,25.1482,7.6076,29.988,2022-03-17 06:00:00,1
26.9312,5.2894,0.0521248,25.56312,8.398,24.48,2022-03-17 06:20:00,1
30.6176,5.988,0.02506,25.96792,7.5088,23.868,2022-03-17 06:40:00,1
14.0288,5.6886,0.1032472,26.0084,7.41,21.522,2022-03-17 07:00:00,1
3.3792,4.99,0.1092616,25.66432,7.3112,33.354,2022-03-17 07:20:00,1
31.6416,5.3892,0.0882112,26.04888,7.8052,21.318,2022-03-17 07:40:00,1
9.216,5.3892,0.0781872,26.37272,6.6196,15.096,2022-03-17 08:00:00,2
22.7328,5.3892,0.0220528,26.50428,6.422,23.052,2022-03-17 08:40:00,2
30.3104,5.2894,0.0831992,27.45556,7.8052,34.068,2022-03-17 09:00:00,1
40.448,5.1896,0.0461104,27.5264,7.7064,17.34,2022-03-17 09:20:00,1
21.8112,5.988,0.0421008,27.7794,7.6076,32.844,2022-03-17 09:40:00,1
6.3488,5.988,0.0521248,27.7794,6.916,40.392,2022-03-17 10:00:00,2
40.1408,5.489,0.0711704,28.72056,7.3112,34.578,2022-03-17 10:40:00,1
20.7872,5.988,0.05012,29.06464,7.41,11.628,2022-03-17 11:00:00,1
4.096,5.7884,0.0631512,29.63136,7.904,22.95,2022-03-17 11:40:00,1
0.8192,5.489,0.0711704,29.94508,8.398,11.22,2022-03-17 12:00:00,1
34.5088,5.8882,0.0771848,30.0564,8.1016,34.476,2022-03-17 12:20:00,1
29.5936,4.99,0.1022448,30.07664,7.7064,19.992,2022-03-17 12:40:00,1
21.0944,5.3892,0.0220528,30.23856,8.2992,22.236,2022-03-17 13:20:00,1
2.6624,5.0898,0.0240576,30.16772,6.7184,37.638,2022-03-17 14:00:00,2
32.768,5.8882,0.0110264,29.42896,6.5208,18.462,2022-03-17 15:40:00,2
22.3232,5.0898,0.085204,29.2974,7.41,40.188,2022-03-17 16:00:00,1
8.192,5.7884,0.0290696,28.87236,7.7064,21.624,2022-03-17 17:40:00,1
1.1264,5.2894,0.0491176,28.82176,6.6196,17.034,2022-03-17 18:20:00,2
0.512,5.5888,0.080192,28.54852,8.1016,24.786,2022-03-17 18:40:00,1
